,name,description,url,start,end,organization_id,created,changed,published,capacity,capacity_is_custom,status,currency,listed,shareable,online_event,tx_time_limit,hide_start_date,hide_end_date,locale,is_locked,privacy_setting,is_series,is_series_parent,inventory_type,is_reserved_seating,show_pick_a_seat,show_seatmap_thumbnail,show_colors_in_seatmap_thumbnail,source,is_free,version,summary,facebook_event_id,logo_id,organizer_id,venue_id,category_id,subcategory_id,format_id,id,resource_uri,is_externally_ticketed,logo,vanity_url,series_id,status_code,error_description,error
86,Danza che ti passa II edizione,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",https://www.eventbrite.com/e/danza-che-ti-passa-ii-edizione-tickets-1446682449149,2025-07-22T21:00:00,2025-07-22T22:30:00,2820890846111,2025-06-30T10:59:42Z,2025-07-07T08:36:23Z,2025-07-07T08:36:23Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",,1063225593,113201414591,276649813,105,5004,6,1446682449149,https://www.eventbriteapi.com/v3/events/1446682449149/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1063225593%2F2820890664851%2F1%2Foriginal.20250630-105840?auto=format%2Ccompress&q=75&sharp=10&s=5fc8cfbf9cfd2b8ee98643fef92e453d,,,,,
87,Danza che ti passa II edizione,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",https://www.eventbrite.com/e/danza-che-ti-passa-ii-edizione-tickets-1446754344189,2025-07-25T21:00:00,2025-07-25T22:30:00,2820890846111,2025-06-30T11:05:49Z,2025-07-07T08:37:37Z,2025-07-07T08:37:37Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",,1063228843,113201414591,276650603,105,5004,6,1446754344189,https://www.eventbriteapi.com/v3/events/1446754344189/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1063228843%2F2820890664851%2F1%2Foriginal.20250630-110447?auto=format%2Ccompress&q=75&sharp=10&s=6c2182735536c8256d830a5918d24fc7,,,,,
88,Danza che ti passa II edizione,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",https://www.eventbrite.com/e/danza-che-ti-passa-ii-edizione-tickets-1446648567809,2025-07-20T21:00:00,2025-07-20T22:30:00,2820890846111,2025-06-30T10:51:39Z,2025-07-07T08:35:06Z,2025-07-07T08:35:06Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",,1063221823,113201414591,276648783,105,5004,6,1446648567809,https://www.eventbriteapi.com/v3/events/1446648567809/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1063221823%2F2820890664851%2F1%2Foriginal.20250630-105110?auto=format%2Ccompress&q=75&sharp=10&s=9a0cc682a63c9b268b82a43d480a71b9,,,,,
89,Gaia Gentile Trio,"Concerto inserito nella rassegna Mast Groove Connection II edz. - programma ""Le Due Bari 2025""",https://www.eventbrite.com/e/gaia-gentile-trio-tickets-1461874328469,2025-09-04T20:30:00,2025-09-04T23:00:00,2824425587301,2025-07-03T17:12:18Z,2025-07-09T09:25:58Z,2025-07-04T08:15:39Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Concerto inserito nella rassegna Mast Groove Connection II edz. - programma ""Le Due Bari 2025""",,1067907293,113344428731,277205483,105,5002,6,1461874328469,https://www.eventbriteapi.com/v3/events/1461874328469/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067907293%2F2824425466461%2F1%2Foriginal.20250707-112445?auto=format%2Ccompress&q=75&sharp=10&s=de5c03436280135867357d61b25db0be,,,,,
90,Sconcerto d'Amore - Nando e Maila,"Lui non sopporta lei, lei lui. Di mezzo un trapezio che suona, uno schiaffo che si fa carezza ed il divertimento del circo quando è musica.",https://www.eventbrite.it/e/sconcerto-damore-nando-e-maila-tickets-1462731783139,2025-08-15T21:30:00,2025-08-15T22:30:00,2825068466171,2025-07-04T06:50:46Z,2025-07-04T07:47:34Z,2025-07-04T07:47:34Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Lui non sopporta lei, lei lui. Di mezzo un trapezio che suona, uno schiaffo che si fa carezza ed il divertimento del circo quando è musica.",,1066545023,113362454031,277274143,105,5999,6,1462731783139,https://www.eventbriteapi.com/v3/events/1462731783139/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066545023%2F441490915734%2F1%2Foriginal.20250704-065612?auto=format%2Ccompress&q=75&sharp=10&s=e49a137656972c22e5bfed3005e52e4b,,,,,
91,AMLETO TAKE AWAY,"Si reinventa la tragedia shakespeariana in chiave contemporanea, riflettendo sulla crisi esistenziale di trovare un significato alla vita",https://www.eventbrite.it/e/amleto-take-away-tickets-1466348149789,2025-09-02T21:00:00,2025-09-02T22:00:00,2826089644731,2025-07-05T09:52:58Z,2025-07-05T09:54:50Z,2025-07-05T09:54:50Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Si reinventa la tragedia shakespeariana in chiave contemporanea, riflettendo sulla crisi esistenziale di trovare un significato alla vita",,1067048913,113391898711,277367253,105,5001,6,1466348149789,https://www.eventbriteapi.com/v3/events/1466348149789/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067048913%2F2826089584311%2F1%2Foriginal.20250705-094349?auto=format%2Ccompress&q=75&sharp=10&s=bddce31b4b9bc428d5cd8697571aebea,,,,,
92,La distanza dalla Luna - Kuziba Teatro,c,https://www.eventbrite.it/e/la-distanza-dalla-luna-kuziba-teatro-tickets-1462741773019,2025-08-16T21:30:00,2025-08-16T22:30:00,2825068466171,2025-07-04T07:09:32Z,2025-07-04T07:50:31Z,2025-07-04T07:50:31Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,c,,1066557233,113362454031,277274143,105,5001,6,1462741773019,https://www.eventbriteapi.com/v3/events/1462741773019/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066557233%2F441490915734%2F1%2Foriginal.20250704-074853?auto=format%2Ccompress&q=75&sharp=10&s=a07ca2eef3d4f0b95da02fc0511e7efe,,,,,
93,IO SONO SANTA di Alessandra Macchitella,"""Io sono Santa"" di Alessandra Macchitella tratta dall'omonimo romanzo con la regia di Clarizio Di Ciaula della compagnia Teatro Orfeo",https://www.eventbrite.it/e/io-sono-santa-di-alessandra-macchitella-tickets-1486915156259,2025-08-01T21:00:00,2025-08-01T23:00:00,564955493065,2025-07-13T14:57:01Z,2025-07-16T13:12:27Z,2025-07-13T15:01:41Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"""Io sono Santa"" di Alessandra Macchitella tratta dall'omonimo romanzo con la regia di Clarizio Di Ciaula della compagnia Teatro Orfeo",,1072462603,49917371653,170597609,105,5001,,1486915156259,https://www.eventbriteapi.com/v3/events/1486915156259/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1072462603%2F476158651977%2F1%2Foriginal.20250713-145033?auto=format%2Ccompress&q=75&sharp=10&s=e86fd79330876cdecc4f94d6ae6ff560,,,,,
94,Arconte che non è mai esistito - Scenario  #4-05 Pathfinder Society,Immergiti nel mondo di Golarion e di Pathfinder 2ed. con un'avventura che ti spalancherà un mondo pieno di emozioni e possibilità.,https://www.eventbrite.it/e/biglietti-arconte-che-non-e-mai-esistito-scenario-4-05-pathfinder-society-1474739829529,2025-07-17T20:30:00,2025-07-17T23:59:00,2045716964423,2025-07-08T18:08:27Z,2025-07-09T20:19:54Z,2025-07-09T19:56:58Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,True,,Immergiti nel mondo di Golarion e di Pathfinder 2ed. con un'avventura che ti spalancherà un mondo pieno di emozioni e possibilità.,,1070176083,80357984723,275310283,119,19001,14,1474739829529,https://www.eventbriteapi.com/v3/events/1474739829529/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1070176083%2F696170809423%2F1%2Foriginal.20250709-194145?auto=format%2Ccompress&q=75&sharp=10&s=bc0a4d6f355661c110a6bda1fc0578a0,,,,,
95,Totò degli alberi - Kuziba Teatro,Nel teatro più piccolo del mondo si ripercorre la storia segreta del Barone Rampante: di come è nato uno dei racconti più belli di Calvino,https://www.eventbrite.it/e/toto-degli-alberi-kuziba-teatro-tickets-1462572847759,2025-08-12T21:30:00,2025-08-12T22:30:00,2825068466171,2025-07-04T06:10:10Z,2025-07-04T07:42:40Z,2025-07-04T07:42:40Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Nel teatro più piccolo del mondo si ripercorre la storia segreta del Barone Rampante: di come è nato uno dei racconti più belli di Calvino,,1066529533,113362454031,277273783,105,5001,6,1462572847759,https://www.eventbriteapi.com/v3/events/1462572847759/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066529533%2F441490915734%2F1%2Foriginal.20250704-054904?auto=format%2Ccompress&q=75&sharp=10&s=edf2c6c1ef068ea8ec002e11b8c9cf15,,,,,
96,Voz Latina - Luciana Elizondo,"Concerto innovativo che fonde la musica del 1500 con sonorità contemporanee, spaziando dal prog rock degli anni ’70 all’ambient di Brian Eno",https://www.eventbrite.it/e/voz-latina-luciana-elizondo-tickets-1462744751929,2025-08-18T21:30:00,2025-08-18T22:30:00,2825068466171,2025-07-04T07:39:42Z,2025-07-04T07:41:15Z,2025-07-04T07:41:15Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Concerto innovativo che fonde la musica del 1500 con sonorità contemporanee, spaziando dal prog rock degli anni ’70 all’ambient di Brian Eno",,1066554623,113362454031,277274143,113,13999,6,1462744751929,https://www.eventbriteapi.com/v3/events/1462744751929/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066554623%2F441490915734%2F1%2Foriginal.20250704-073840?auto=format%2Ccompress&q=75&sharp=10&s=eaadd01f86bb6707b1484b41e76627cb,,,,,
97,Volmir Cordeiro / Donna Volcan – La Rue,EXTRA NO ORDINARY SUMMER – Performance site-specific in ANTEPRIMA NAZIONALE,https://www.eventbrite.com/e/volmir-cordeiro-donna-volcan-la-rue-tickets-1463918241869,2025-08-08T19:30:00,2025-08-08T21:00:00,2825127013151,2025-07-04T10:06:56Z,2025-07-04T16:40:44Z,2025-07-04T10:08:22Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,EXTRA NO ORDINARY SUMMER – Performance site-specific in ANTEPRIMA NAZIONALE,,1066607243,113364367331,277289363,105,5004,6,1463918241869,https://www.eventbriteapi.com/v3/events/1463918241869/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066607243%2F2825126962801%2F1%2Foriginal.20250704-100516?auto=format%2Ccompress&q=75&sharp=10&s=e967d6c3122b51524203f6cf91b93fd2,,,,,
98,The Puglia Startup Conference 2025,"The Puglia Startup Conference 2025 will gather Startup Founders, CXOs, Investors, and more, from across Italy.",https://www.eventbrite.ie/e/the-puglia-startup-conference-2025-tickets-1454614624499,2025-09-09T17:00:00,2025-09-09T21:00:00,257848869318,2025-07-02T13:10:25Z,2025-07-08T16:20:24Z,2025-07-02T13:15:53Z,,,live,EUR,True,True,False,1200.0,False,False,en_GB,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"The Puglia Startup Conference 2025 will gather Startup Founders, CXOs, Investors, and more, from across Italy.",,1065073583,28174364605,277003083,101,1001,1,1454614624499,https://www.eventbriteapi.com/v3/events/1454614624499/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1065073583%2F257848869318%2F1%2Foriginal.20250702-131346?auto=format%2Ccompress&q=75&sharp=10&s=292ff0d2ea649e7c6517c2a092729f0e,,,,,
99,FoodEducators. Workshop di formazione per docenti,FoodEducator è il programma di EIT Food nato per fornire a docenti gli strumenti di formazione verso scelte alimentari sane e sostenibili,https://www.eventbrite.it/e/biglietti-foodeducators-workshop-di-formazione-per-docenti-1262191050409,2025-09-23T15:30:00,2025-09-23T18:30:00,493332191097,2025-02-27T08:43:04Z,2025-02-27T09:06:26Z,2025-02-27T09:06:26Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,FoodEducator è il programma di EIT Food nato per fornire a docenti gli strumenti di formazione verso scelte alimentari sane e sostenibili,,970744023,31798277659,257992723,115,15001,9,1262191050409,https://www.eventbriteapi.com/v3/events/1262191050409/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F970744023%2F480311745545%2F1%2Foriginal.20250227-084724?auto=format%2Ccompress&q=75&sharp=10&s=b0a17b5df4eab43be3c8d9f386d8daa2,,,,,
100,Come Seme - Kuziba Teatro,Uno spettacolo concepito per i piccolissimi che racconta la cura necessaria perché un seme si faccia fiore: un omaggio lirico alla nascita.,https://www.eventbrite.it/e/come-seme-kuziba-teatro-tickets-1462708212639,2025-08-15T19:30:00,2025-08-15T20:30:00,2825068466171,2025-07-04T06:43:17Z,2025-07-04T07:46:02Z,2025-07-04T07:46:02Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Uno spettacolo concepito per i piccolissimi che racconta la cura necessaria perché un seme si faccia fiore: un omaggio lirico alla nascita.,,1066538473,113362454031,277274143,105,5001,6,1462708212639,https://www.eventbriteapi.com/v3/events/1462708212639/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066538473%2F441490915734%2F1%2Foriginal.20250704-062321?auto=format%2Ccompress&q=75&sharp=10&s=d35aba14539b8138b77e5c8d40adb51b,,,,,
101,Fatti di Terra - Masseria dei Monelli,"Un laboratorio che partendo dalla pianta d’Alloro al centro del parco, indaga e sperimenta le tante metamorfosi che ci offre la natura",https://www.eventbrite.it/e/fatti-di-terra-masseria-dei-monelli-tickets-1462746346699,2025-08-13T17:00:00,2025-08-17T18:30:00,2825068466171,2025-07-04T07:53:33Z,2025-07-15T07:17:20Z,2025-07-04T07:54:56Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Un laboratorio che partendo dalla pianta d’Alloro al centro del parco, indaga e sperimenta le tante metamorfosi che ci offre la natura",,1066558243,113362454031,277274143,199,,9,1462746346699,https://www.eventbriteapi.com/v3/events/1462746346699/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066558243%2F441490915734%2F1%2Foriginal.20250704-075231?auto=format%2Ccompress&q=75&sharp=10&s=3bf488f612c66b01514769bb250a7dd4,,,,,
102,Secondo Pinocchio - Compagnia Burambò,"Pinocchio in “persona”, con tutta la sua furiosa simpatia, con tutto il suo desiderio di libertà. Imperdibile opera di burattini e poesie.",https://www.eventbrite.it/e/secondo-pinocchio-compagnia-burambo-tickets-1462737339759,2025-08-16T19:30:00,2025-08-16T20:30:00,2825068466171,2025-07-04T06:59:52Z,2025-07-04T07:31:17Z,2025-07-04T07:31:17Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Pinocchio in “persona”, con tutta la sua furiosa simpatia, con tutto il suo desiderio di libertà. Imperdibile opera di burattini e poesie.",,1066545763,113362454031,277274143,105,5001,6,1462737339759,https://www.eventbriteapi.com/v3/events/1462737339759/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066545763%2F441490915734%2F1%2Foriginal.20250704-065918?auto=format%2Ccompress&q=75&sharp=10&s=00f45fad01785a4ad52e7d835c516ab1,,,,,
103,Bari Urban Lab - Musica Libera Tutti | EscanZen | Aeham Ahmed + EscanZen,Bari Urban Lab - Musica Libera Tutti è un festival organizzato dall'ass.ne Node per il programma comunale Le Due Bari 2025,https://www.eventbrite.it/e/bari-urban-lab-musica-libera-tutti-escanzen-aeham-ahmed-escanzen-tickets-1483796939589,2025-08-20T10:00:00,2025-08-20T12:00:00,2680084916131,2025-07-11T12:11:43Z,2025-07-16T14:36:51Z,2025-07-11T12:20:26Z,,,live,GBP,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Bari Urban Lab - Musica Libera Tutti è un festival organizzato dall'ass.ne Node per il programma comunale Le Due Bari 2025,,1071492823,108674647491,263610393,103,3031,6,1483796939589,https://www.eventbriteapi.com/v3/events/1483796939589/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1071492823%2F454999456200%2F1%2Foriginal.20250711-120411?auto=format%2Ccompress&q=75&sharp=10&s=abbc87249deb5aa3ba636bb8a310874d,,,,,
104,Il Frutto Della Mia Donna,"Viola da gamba, voce, irruzioni dell’elettronica per un omaggio alla Nobel Han Kang e al racconto da cui trae spunto la Vegetariana.",https://www.eventbrite.it/e/il-frutto-della-mia-donna-tickets-1462744320639,2025-08-17T21:30:00,2025-08-17T22:30:00,2825068466171,2025-07-04T07:34:53Z,2025-07-04T07:36:17Z,2025-07-04T07:36:17Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Viola da gamba, voce, irruzioni dell’elettronica per un omaggio alla Nobel Han Kang e al racconto da cui trae spunto la Vegetariana.",,1066553463,113362454031,277274143,105,5009,6,1462744320639,https://www.eventbriteapi.com/v3/events/1462744320639/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066553463%2F441490915734%2F1%2Foriginal.20250704-073253?auto=format%2Ccompress&q=75&sharp=10&s=34326d6125fce9cd7f2c4c6e7ffec5b5,,,,,
105,Susanna Stivali & Friends,"Concerto inserito nella rassegna Mast Groove Connection II edz. - programma ""Le Due Bari 2025""",https://www.eventbrite.com/e/biglietti-susanna-stivali-friends-1461877417709,2025-09-08T20:30:00,2025-09-08T23:00:00,2824425587301,2025-07-03T17:21:17Z,2025-07-09T09:31:20Z,2025-07-04T08:17:16Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Concerto inserito nella rassegna Mast Groove Connection II edz. - programma ""Le Due Bari 2025""",,1067908283,113344428731,277206583,105,5002,6,1461877417709,https://www.eventbriteapi.com/v3/events/1461877417709/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067908283%2F2824425466461%2F1%2Foriginal.20250707-112721?auto=format%2Ccompress&q=75&sharp=10&s=1d1643c9393049a23dac5df3a19e9587,,,,,
106,Clarinetti in Concerto,"""Clarinetti in Concerto"", con il Duo Federico Paci (Clarinetto) e Tatjana Vratonjic (Pianoforte).",https://www.eventbrite.it/e/clarinetti-in-concerto-tickets-1462892945179,2025-08-23T20:30:00,2025-08-23T22:30:00,2825117768891,2025-07-04T08:50:01Z,2025-07-04T08:51:59Z,2025-07-04T08:51:59Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"""Clarinetti in Concerto"", con il Duo Federico Paci (Clarinetto) e Tatjana Vratonjic (Pianoforte).",,1066574713,113364045091,277283043,105,5006,6,1462892945179,https://www.eventbriteapi.com/v3/events/1462892945179/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1066574713%2F2825117597701%2F1%2Foriginal.20250704-084423?auto=format%2Ccompress&q=75&sharp=10&s=3f27e79fcff83d56574cad1cb348fcf2,,,,,
107,Danza che ti passa II edizione,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",https://www.eventbrite.com/e/danza-che-ti-passa-ii-edizione-tickets-1446767784389,2025-08-29T21:00:00,2025-08-29T22:30:00,2820890846111,2025-06-30T11:09:03Z,2025-07-07T08:38:00Z,2025-07-07T08:38:00Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Le Due Bari - ""Danza che ti passa II edizione"" - Breathing Art Company",,1063230013,113201414591,276643603,105,5004,6,1446767784389,https://www.eventbriteapi.com/v3/events/1446767784389/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1063230013%2F2820890664851%2F1%2Foriginal.20250630-110748?auto=format%2Ccompress&q=75&sharp=10&s=ebb9063a8d06e37107f2fb29808c287e,,,,,
